customer_id,score
SYNID0104376482,1.0
SYNID0105595584,0.9407746781274424
SYNID0104998167,0.7286039319323584
SYNID0107725704,0.5788988489225352
SYNID0104182767,0.5679311501644649
SYNID0103438850,0.5580461452986425
SYNID0105957606,0.5477090229809722
SYNID0105476912,0.5431113944923202
SYNID0104853986,0.5125454876805254
SYNID0109246159,0.5085306942322059
SYNID0105354630,0.4993044918177745
SYNID0102060539,0.4985329911654683
SYNID0100890469,0.4875808408308696
SYNID0101594969,0.4839464300981221
SYNID0109786870,0.4809217769713368
SYNID0102146495,0.4779676854657795
SYNID0108405521,0.4748839663056101
SYNID0106745478,0.4666318859804105
SYNID0106424431,0.4647766122443382
SYNID0104720263,0.4638401617057712
SYNID0106410332,0.4635718449026313
SYNID0103494336,0.4597711938104312
SYNID0102047281,0.4540299164181397
SYNID0109649499,0.4527290136311272
SYNID0104323223,0.451879208379991
SYNID0109810462,0.4518032847037046
SYNID0108620291,0.4507135904127803
SYNID0101873733,0.4485907366050367
SYNID0109880011,0.4466574487249839
SYNID0106312487,0.4432057155383288
SYNID0100233704,0.4407011692954101
SYNID0106102071,0.4400059216704556
SYNID0103822661,0.437459765476747
SYNID0107986665,0.4369816083598772
SYNID0103150517,0.4358632556423676
SYNID0108995239,0.4348492705066615
SYNID0106504667,0.4339485370098316
SYNID0105708174,0.4334176908886001
SYNID0104368024,0.4297042065155458
SYNID0106479274,0.426611829289113
SYNID0106737300,0.4244935564484838
SYNID0108325063,0.4233898117418292
SYNID0100023475,0.4232899320375821
SYNID0105697995,0.4228274670848809
SYNID0104605652,0.4215045212055385
SYNID0108761519,0.420349658000258
SYNID0100686959,0.4161500375840358
SYNID0104424953,0.414875024896615
SYNID0108949947,0.4140697207266862
SYNID0108458313,0.4098058370277691
SYNID0107918519,0.4089264955157369
SYNID0104358375,0.4085526443054493
SYNID0109045690,0.4083750373369134
SYNID0109197368,0.4069845479156654
SYNID0103279367,0.4055518372953574
SYNID0100023259,0.4026804151671222
SYNID0108396039,0.4022183264124105
SYNID0101213673,0.3987801064945437
SYNID0100886280,0.3971890661390967
SYNID0102837278,0.3956899194216098
SYNID0101894930,0.3955577598382681
SYNID0107002820,0.3894772660956508
SYNID0109292437,0.3795991305133111
SYNID0105466067,0.3686950718732927
SYNID0104456248,0.36702429481691
SYNID0108855910,0.3615621816884063
SYNID0100320534,0.359273401467527
SYNID0107904347,0.353337775953032
SYNID0104966031,0.3510821122146586
SYNID0104418377,0.3439033667975093
SYNID0105937844,0.3394735767511673
SYNID0101972000,0.3322881730925325
SYNID0105252161,0.3307191843535836
SYNID0101043845,0.3264592095663889
SYNID0105926997,0.325143697477426
SYNID0104977399,0.3240905783675889
SYNID0101488161,0.3192872679697237
SYNID0105115425,0.3030888610627969
SYNID0106967572,0.2880630511136661
SYNID0107828712,0.287833191555443
SYNID0101634110,0.283726361833308
SYNID0107718098,0.2534818195406357
SYNID0107736061,0.2504768961775599
SYNID0101672429,0.2425352232053955
SYNID0104887545,0.2312754697215328
SYNID0103886327,0.2282649768943031
SYNID0105437567,0.2219357624778234
SYNID0102635841,0.2146204648017154
SYNID0108711686,0.2145807859547705
SYNID0108148746,0.2109360724412519
SYNID0101836489,0.2086355306532056
SYNID0106886909,0.2064159139115878
SYNID0109711906,0.2042672837063497
SYNID0109163304,0.1985078757088602
SYNID0108077619,0.1981648399619407
SYNID0104001462,0.192635755243711
SYNID0108406676,0.1924962927842815
SYNID0105083542,0.1885655793701207
SYNID0100240421,0.1862560943454918
SYNID0106308763,0.1852946373757835
SYNID0101795564,0.182399018229866
SYNID0107435065,0.1799852794849929
SYNID0102880667,0.179528508160566
SYNID0109052612,0.1786099975713186
SYNID0102783065,0.1736373594117533
SYNID0101939217,0.1726701484379529
SYNID0106308800,0.1719620056877855
SYNID0107765734,0.170907046989806
SYNID0104397538,0.1693678277828724
SYNID0108987841,0.1692468312194936
SYNID0105708924,0.1681168930401393
SYNID0102987578,0.1673867197484518
SYNID0102284634,0.1673706327366114
SYNID0104499042,0.1655778421117001
SYNID0108198836,0.1642720106441791
SYNID0101167547,0.1593817690228624
SYNID0109858544,0.1588566261223882
SYNID0107424429,0.158319797179179
SYNID0101283521,0.1576569220799993
SYNID0107604032,0.1567110640432544
SYNID0107291841,0.1548138893218966
SYNID0105105792,0.154588878279189
SYNID0103850912,0.1522105206548017
SYNID0108615875,0.1519734988494671
SYNID0105930693,0.1503894593587784
SYNID0102243281,0.1503575928122618
SYNID0104218022,0.1477620046044192
SYNID0108664492,0.1471804720800584
SYNID0100037509,0.1470930357173704
SYNID0107920226,0.1463971837646553
SYNID0100684778,0.1462243302373102
SYNID0104609827,0.1460529936761547
SYNID0104937263,0.1447705319412451
SYNID0105547977,0.1444516065505763
SYNID0100704810,0.143957337268081
SYNID0105299322,0.1426147000971466
SYNID0108894878,0.1419287335340081
SYNID0107399859,0.1396841807755579
SYNID0103076687,0.1383341974730564
SYNID0107847748,0.1381235798951083
SYNID0106452779,0.1375840886127498
SYNID0103049573,0.1375048332592308
SYNID0101997234,0.1371871173787931
SYNID0109075215,0.1366140073746252
SYNID0105293942,0.1358396505050502
SYNID0101463795,0.1348703012832029
SYNID0100672797,0.1332558660731387
SYNID0101481102,0.1330418672669777
SYNID0100131609,0.1329598873015076
SYNID0100892502,0.132388066764417
SYNID0100173624,0.1321528998415843
SYNID0109976100,0.130791025188903
SYNID0103918809,0.1290470551083648
SYNID0100370194,0.1282602127779639
SYNID0106901226,0.1279490510150373
SYNID0105094095,0.1262298315137181
SYNID0108301383,0.1260280214101918
SYNID0109040012,0.1236584826034539
SYNID0105234691,0.1227243308469406
SYNID0100679203,0.1226374367223189
SYNID0108827359,0.1223849750476673
SYNID0100403382,0.1219992970469603
SYNID0104770280,0.1219190822116032
SYNID0102564487,0.1216519739842899
SYNID0101054366,0.1215617554984381
SYNID0109142918,0.1214825771516867
SYNID0102728571,0.1210952288189353
SYNID0100867166,0.1209986532647167
SYNID0106589356,0.1208890869353592
SYNID0104730683,0.1207691399578851
SYNID0103137243,0.1204362003217724
SYNID0109557933,0.1193376695026665
SYNID0100834954,0.1191482065366678
SYNID0106723747,0.119110102312817
SYNID0101622810,0.1187783987957119
SYNID0109658366,0.1185520347019019
SYNID0104747222,0.1183948793869974
SYNID0104650115,0.1183279297459744
SYNID0109514506,0.1182494737551779
SYNID0109191274,0.11754218414968
SYNID0105855518,0.1166216939570958
SYNID0109892127,0.11658567955678
SYNID0103435226,0.1163685868675019
SYNID0102565348,0.115579613121989
SYNID0104946092,0.1155616863486255
SYNID0105874800,0.1153787960667109
SYNID0102231495,0.1146113260582494
SYNID0101490942,0.114259626577786
SYNID0105662712,0.1140848886540561
SYNID0100976999,0.1133173006653505
SYNID0108165899,0.1127609347099486
SYNID0102172811,0.1126742975015247
SYNID0101121442,0.1120662095636759
SYNID0101242938,0.1119818433519622
SYNID0104141700,0.1118472232483729
SYNID0105614856,0.111424297735645
SYNID0104884444,0.111411034069541
SYNID0108312779,0.1113754285652783
SYNID0102140874,0.1113114096655038
SYNID0104535187,0.1112323375498311
SYNID0109558718,0.1112112336333819
SYNID0108833998,0.1112003859642986
SYNID0108641160,0.1107618665255043
SYNID0103609256,0.1101997080280964
SYNID0102980765,0.1100237561338552
SYNID0100022308,0.1098294367614089
SYNID0102538820,0.1096418922935565
SYNID0109526073,0.1089528992900521
SYNID0106334348,0.1080838733003992
SYNID0104284458,0.1076487934291814
SYNID0106457290,0.1076173551204275
SYNID0106803858,0.1073990144272471
SYNID0100559081,0.1072507922899152
SYNID0101123985,0.1066694728858669
SYNID0107862503,0.1060607958313584
SYNID0106414229,0.1059262841129501
SYNID0104480183,0.1054209972635362
SYNID0101815252,0.1052081078192797
SYNID0104211588,0.1044296020944271
SYNID0106318357,0.1042627183832569
SYNID0100684451,0.1042541996995643
SYNID0103904481,0.1041197331299023
SYNID0105987306,0.1038928398033356
SYNID0100737733,0.1038092475427099
SYNID0102268315,0.1037520488595923
SYNID0106959840,0.1035040881672761
SYNID0103337782,0.1034552568175376
SYNID0100412888,0.1034416691722549
SYNID0107021311,0.1033548216871809
SYNID0106182945,0.1028120902166907
SYNID0105700401,0.1027771469731267
SYNID0108764234,0.1025663283739594
SYNID0107395618,0.1023513155084156
SYNID0105881620,0.1020234212844989
SYNID0103811818,0.1015907226253811
SYNID0109612387,0.1015810389125465
SYNID0102915222,0.1014939101098998
SYNID0104156629,0.1012156712570909
SYNID0105909694,0.1010171220680752
SYNID0102989574,0.100196848751848
SYNID0107302253,0.100069566057936
SYNID0101806340,0.0998306562363059
SYNID0103683530,0.0996120312636501
SYNID0106113524,0.0992892403692449
SYNID0104851961,0.0992574446449744
SYNID0109936780,0.0992337100885919
SYNID0104812256,0.0987435812304599
SYNID0107025004,0.0986146106929429
SYNID0109858727,0.0985631078781976
SYNID0103426726,0.0982985639422178
SYNID0100067364,0.0982392946648865
SYNID0105821397,0.0980817708212104
SYNID0106487766,0.0977718449762437
SYNID0107337715,0.0976408547997526
SYNID0105451947,0.0974271409050298
SYNID0108623691,0.0973968085258435
SYNID0107805421,0.0973583756046468
SYNID0102000294,0.0971136147543282
SYNID0103595199,0.0969684717868565
SYNID0108170075,0.0969224616185241
SYNID0102337682,0.0968198914777309
SYNID0106590859,0.0967950207058811
SYNID0109654649,0.0966037499785168
SYNID0102938777,0.0964352870199159
SYNID0109777359,0.0962687721846356
SYNID0101931448,0.0962575594338215
SYNID0108081808,0.0958037528952576
SYNID0108378660,0.0957535984053703
SYNID0101673420,0.0955179433978668
SYNID0109932671,0.095208014879534
SYNID0105782887,0.0951244042314663
SYNID0106816485,0.0949780421525463
SYNID0103449710,0.0948109352267761
SYNID0102262684,0.0945827908106504
SYNID0103846348,0.0944287499396281
SYNID0103908681,0.0942495714836102
SYNID0105138962,0.0940566769708704
SYNID0108581311,0.0938116830342491
SYNID0104386769,0.0937192554558945
SYNID0102320537,0.0932317976376439
SYNID0100031829,0.0924247903985193
SYNID0107499314,0.0922996128013543
SYNID0108203332,0.0922684898131135
SYNID0101621714,0.0922215793495305
SYNID0101040686,0.0922118448253598
SYNID0104479247,0.09154771569904
SYNID0107006969,0.0914664032788863
SYNID0101145644,0.0914540834363658
SYNID0106897652,0.0910644039422372
SYNID0104239034,0.090981055194042
SYNID0102039909,0.0908450462274279
SYNID0102670294,0.090478383786604
SYNID0100366403,0.0903887472790338
SYNID0100085002,0.0903296912281377
SYNID0104300785,0.0902063704002234
SYNID0101471296,0.0901871071133802
SYNID0104360735,0.0896523840787095
SYNID0106127518,0.0896459816447879
SYNID0107820825,0.0893014070266391
SYNID0104882356,0.0891733224859316
SYNID0106741679,0.089061684091541
SYNID0104630461,0.0890540049489113
SYNID0101141838,0.0889655303192112
SYNID0104270009,0.0887716568430079
SYNID0105715483,0.0885949252801282
SYNID0104310396,0.0883996799972813
SYNID0108994877,0.0883061726508882
SYNID0102870462,0.0881780394784205
SYNID0108099247,0.0879058865885598
SYNID0100583657,0.0876924550347742
SYNID0106942297,0.0875970580643758
SYNID0109673794,0.0873951523063474
SYNID0107729116,0.0871778318540465
SYNID0100672570,0.0870495331835217
SYNID0106920373,0.0870436828453585
SYNID0108768075,0.0869293218819654
SYNID0106562335,0.0869246807346963
SYNID0103397101,0.0869195397658824
SYNID0100648515,0.0868989098988769
SYNID0101834113,0.0867550817714984
SYNID0106694429,0.0865570972357984
SYNID0108342930,0.0862320115201022
SYNID0108176005,0.085928052148261
SYNID0105765916,0.0857844100276973
SYNID0109759270,0.0856809255286367
SYNID0108705279,0.0855744246410086
SYNID0102463797,0.0854798293016211
SYNID0106121698,0.0854383278199773
SYNID0103998678,0.0852789011168718
SYNID0107882980,0.085125089721263
SYNID0102711170,0.0847940468530537
SYNID0109533102,0.0847868005769369
SYNID0109706145,0.0845784788536297
SYNID0108089709,0.084513013113971
SYNID0107497275,0.0844452898524959
SYNID0109054053,0.0842654256441033
SYNID0104235159,0.0838674818068704
SYNID0100813114,0.0835888389803888
SYNID0104654951,0.0835034078329394
SYNID0102325305,0.0834649655214376
SYNID0100856128,0.0832132193360122
SYNID0104443819,0.0831202227738887
SYNID0108234612,0.083051143268855
SYNID0103981264,0.0830287551478002
SYNID0105145626,0.0829739477065231
SYNID0105540355,0.082828688933627
SYNID0104710611,0.0825516698638597
SYNID0105079051,0.0825004206576719
SYNID0102529341,0.0824456895402477
SYNID0103506678,0.0823267579364112
SYNID0105711756,0.0823115644309978
SYNID0105506952,0.0821700171999066
SYNID0105721545,0.0820856801260539
SYNID0106642537,0.0820824121101881
SYNID0105055669,0.082048237883609
SYNID0108272133,0.0820459387261072
SYNID0107795792,0.0819887032624242
SYNID0101413329,0.0816448800840818
SYNID0101199027,0.0814398488818839
SYNID0102442179,0.0813837372847871
SYNID0102490117,0.0812887831734357
SYNID0100875447,0.0812789611730733
SYNID0105484374,0.081150680802791
SYNID0107042849,0.0811252568265639
SYNID0102333913,0.0810333561888994
SYNID0107135485,0.0810082571236334
SYNID0104410800,0.0808842880463424
SYNID0100806041,0.0808590928370181
SYNID0100918699,0.0807532241811704
SYNID0100861250,0.0806902938267805
SYNID0109357552,0.0806419695264445
SYNID0105583550,0.0801707180471943
SYNID0100371244,0.08011394289073
SYNID0109964002,0.0800437989090698
SYNID0106071016,0.0797906534401566
SYNID0104863491,0.0797339275019605
SYNID0105826870,0.0795070331005279
SYNID0100265163,0.0794526296328167
SYNID0104358929,0.0792478265861153
SYNID0106460544,0.0791572033253389
SYNID0105646048,0.0789942146237329
SYNID0102683558,0.0789093412665151
SYNID0101455270,0.0788858724224637
SYNID0106314758,0.0788540788286647
SYNID0108498756,0.0788327479783865
SYNID0104500295,0.0787059934796932
SYNID0106941700,0.0784855399925405
SYNID0102782495,0.0784712936097049
SYNID0100649211,0.0782493366342847
SYNID0104091946,0.0781483024960663
SYNID0104294394,0.0779900739110568
SYNID0107470121,0.0777576379667121
SYNID0105272130,0.0776306353482778
SYNID0105113099,0.0774820269387767
SYNID0102565996,0.0774209709997511
SYNID0109247823,0.0773110146358042
SYNID0108080412,0.0767991697492572
SYNID0105151709,0.0766188810782016
SYNID0106848581,0.0765128020968931
SYNID0100365494,0.0764805822814608
SYNID0104316859,0.0763795783261959
SYNID0100327876,0.0761804905288173
SYNID0108785024,0.0761777703205396
SYNID0103283934,0.0759182765521021
SYNID0100738866,0.075891455461334
SYNID0107086744,0.0758814429355473
SYNID0103819892,0.0757023101195724
SYNID0103978330,0.0757016081130378
SYNID0106782906,0.0754976405373437
SYNID0109038218,0.0753408298366371
SYNID0102472328,0.0749509595562666
SYNID0103822537,0.0748088022439204
SYNID0102681718,0.0746440861165376
